"#blast_taxonomy","blast_subject","blast_perc_identity","blast_perc_query_coverage","blast_evalue","blast_aln_length","seed_id","observation_name","observation_sum","NG-10214_EN10A_lib136338_4869_1","NG-10214_EN10B_lib136339_4869_1","NG-10214_EN11A_lib136340_4869_1","NG-10214_EN11B_lib136341_4869_1","NG-10214_EN15A_lib136342_4869_1","NG-10214_EN15B_lib136343_4869_1","NG-10214_EN16A_lib136344_4869_1","NG-10214_EN16B_lib136345_4869_1","NG-10214_EN17A_lib136346_4869_1","NG-10214_EN17B_lib136347_4869_1","NG-10214_EN18A_lib136348_4869_1","NG-10214_EN18B_lib136349_4869_1","NG-10214_EN19A_lib136350_4869_1","NG-10214_EN19B_lib136351_4869_1","NG-10214_EN1A_lib136326_4869_1","NG-10214_EN1B_lib136327_4869_1","NG-10214_EN20A_lib136352_4869_1","NG-10214_EN20B_lib136353_4869_1","NG-10214_EN21A_lib136354_4869_1","NG-10214_EN21B_lib136355_4869_1","NG-10214_EN23A_lib136356_4869_1","NG-10214_EN23B_lib136357_4869_1","NG-10214_EN24A_lib136358_4869_1","NG-10214_EN24B_lib136359_4869_1","NG-10214_EN25A_lib136360_4869_1","NG-10214_EN25B_lib136361_4869_1","NG-10214_EN26A_lib136362_4869_1","NG-10214_EN26B_lib136363_4869_1","NG-10214_EN28A_lib136364_4869_1","NG-10214_EN28B_lib136365_4869_1","NG-10214_EN30A_lib136368_4869_1","NG-10214_EN30B_lib136369_4869_1","NG-10214_EN31A_lib136370_4869_1","NG-10214_EN31B_lib136371_4869_1","NG-10214_EN3A_lib136328_4869_1","NG-10214_EN3B_lib136329_4869_1","NG-10214_EN4A_lib136330_4869_1","NG-10214_EN4B_lib136331_4869_1","NG-10214_EN6A_lib136332_4869_1","NG-10214_EN6B_lib136333_4869_1","NG-10214_EN7A_lib136334_4869_1","NG-10214_EN7B_lib136335_4869_1","NG-10214_EN9A_lib136336_4869_1","NG-10214_EN9B_lib136337_4869_1","NG-10214_LBA10A_lib136292_4869_1","NG-10214_LBA10B_lib136293_4869_1","NG-10214_LBA11A_lib136294_4869_1","NG-10214_LBA11B_lib136295_4869_1","NG-10214_LBA15A_lib136296_4869_1","NG-10214_LBA15B_lib136297_4869_1","NG-10214_LBA16A_lib136298_4869_1","NG-10214_LBA16B_lib136299_4869_1","NG-10214_LBA17A_lib136300_4869_1","NG-10214_LBA17B_lib136301_4869_1","NG-10214_LBA18A_lib136302_4869_1","NG-10214_LBA18B_lib136303_4869_1","NG-10214_LBA19A_lib136304_4869_1","NG-10214_LBA19B_lib136305_4869_1","NG-10214_LBA1A_lib136280_4869_1","NG-10214_LBA1B_lib136281_4869_1","NG-10214_LBA20A_lib136306_4869_1","NG-10214_LBA20B_lib136307_4869_1","NG-10214_LBA21A_lib136308_4869_1","NG-10214_LBA21B_lib136309_4869_1","NG-10214_LBA23A_lib136310_4869_1","NG-10214_LBA23B_lib136311_4869_1","NG-10214_LBA24A_lib136312_4869_1","NG-10214_LBA24B_lib136313_4869_1","NG-10214_LBA25A_lib136314_4869_1","NG-10214_LBA25B_lib136315_4869_1","NG-10214_LBA26A_lib136316_4869_1","NG-10214_LBA26B_lib136317_4869_1","NG-10214_LBA28A_lib136318_4869_1","NG-10214_LBA28B_lib136319_4869_1","NG-10214_LBA29A_lib136320_4869_1","NG-10214_LBA29B_lib136321_4869_1","NG-10214_LBA30A_lib136322_4869_1","NG-10214_LBA30B_lib136323_4869_1","NG-10214_LBA31A_lib136324_4869_1","NG-10214_LBA31B_lib136325_4869_1","NG-10214_LBA3A_lib136282_4869_1","NG-10214_LBA3B_lib136283_4869_1","NG-10214_LBA4A_lib136284_4869_1","NG-10214_LBA4B_lib136285_4869_1","NG-10214_LBA6A_lib136286_4869_1","NG-10214_LBA6B_lib136287_4869_1","NG-10214_LBA7A_lib136288_4869_1","NG-10214_LBA7B_lib136289_4869_1","NG-10214_LBA9A_lib136290_4869_1","NG-10214_LBA9B_lib136291_4869_1"
"Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Caryophanon;Caryophanon latum","AJ491302.1.1509","98.19","98.8071570577","0.0",497,"HISEQ:502:H37M3BCXY:1:1101:3688:2623","Cluster_303",649,112,90,0,0,0,0,0,0,20,31,0,0,0,0,0,0,0,0,0,0,0,0,27,20,51,44,0,0,109,111,10,17,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelothrix;unknown species","GQ138120.1.1402","99.8","100.0","0.0",501,"HISEQ:502:H37M3BCXY:1:1103:16755:91701","Cluster_302",620,0,9,0,0,11,15,15,1,19,18,0,5,19,57,0,0,37,18,12,15,3,2,2,7,0,3,0,0,23,24,27,46,30,48,0,2,48,70,5,0,3,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium 1;Corynebacterium sp.","AY725811.1.1474","97.89","100.0","0.0",473,"HISEQ:502:H37M3BCXY:1:1101:13114:7209","Cluster_301",604,0,0,11,7,0,0,0,0,153,161,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,5,0,0,8,3,45,172,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 7;unknown species","FJ371134.1.1388","99.59","100.0","0.0",492,"HISEQ:502:H37M3BCXY:1:1105:20851:20038","Cluster_300",2254,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,27,8,0,0,2,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,1229,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus;Brevibacterium sp.","DD180891.7.1388","100.0","100.0","0.0",469,"HISEQ:502:H37M3BCXY:1:1112:10439:69465","Cluster_261",671,14,12,3,1,0,0,6,0,22,0,0,27,0,0,0,2,11,0,5,13,10,15,183,153,8,6,6,0,27,5,0,15,15,8,0,0,34,55,0,0,0,1,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;unknown species","EU465077.1.1390","100.0","100.0","0.0",484,"HISEQ:502:H37M3BCXY:1:1101:5163:53892","Cluster_262",731,1,19,33,29,0,8,0,0,63,13,14,0,7,0,13,20,0,0,0,5,1,0,3,34,27,42,0,0,8,11,121,199,9,1,0,1,23,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Bacilli;Bacillales;Thermoactinomycetaceae;Laceyella;Laceyella sacchari","EU430566.1.1475","100.0","100.0","0.0",455,"HISEQ:502:H37M3BCXY:1:1104:17384:91672","Cluster_263",860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,15,4,0,1,2,0,0,0,0,0,1,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,4,7,0,0,44,0,0,203,320,12,10,0,0,0,0,19,8,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,108,44
"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;unknown species","HQ121111.1.1496","100.0","100.0","0.0",490,"HISEQ:502:H37M3BCXY:1:1101:1467:54404","Cluster_264",684,55,56,1,3,1,0,0,0,63,52,0,45,0,0,1,0,0,0,19,9,32,19,63,77,4,13,0,1,21,16,0,0,12,8,5,0,7,19,10,5,15,8,11,0,9,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0
"Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelothrix;unknown species","JQ337064.1.1435","100.0","98.3838383838","0.0",487,"HISEQ:502:H37M3BCXY:1:2207:21140:47628","Cluster_265",867,0,0,0,0,7,0,0,0,21,35,6,5,0,0,2,12,14,0,0,1,0,2,1,6,0,10,1,0,117,133,100,203,31,75,14,15,6,27,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp.","JX428864.1.1479","100.0","100.0","0.0",462,"HISEQ:502:H37M3BCXY:1:1105:8992:13559","Cluster_266",584,12,5,5,4,0,0,0,1,57,0,64,0,0,0,5,7,8,10,13,0,52,33,69,69,1,0,0,7,0,3,21,0,3,0,1,8,28,50,2,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Agreia;unknown species","HM270114.1.1342","100.0","100.0","0.0",466,"HISEQ:502:H37M3BCXY:1:1105:4746:70470","Cluster_267",687,0,16,4,2,0,0,0,0,30,0,10,12,0,0,8,15,3,0,4,5,31,5,46,41,0,29,6,0,7,1,53,50,0,0,2,3,143,135,0,0,0,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Filifactor;Filifactor alocis ATCC 35896","CP002390.1144598.1146120","97.1","100.0","0.0",483,"HISEQ:502:H37M3BCXY:1:1101:18275:7321","Cluster_268",484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus haemolyticus","D83367.1.1475","99.6","100.0","0.0",497,"HISEQ:502:H37M3BCXY:1:1204:11483:96117","Cluster_269",634,7,4,14,9,2,0,0,0,192,170,0,0,0,17,4,2,1,0,0,0,19,12,7,4,4,6,2,0,2,6,0,55,0,19,1,4,23,34,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Kurthia;Kurthia massiliensis","CAEU01000072.81.1610","98.99","100.0","0.0",494,"HISEQ:502:H37M3BCXY:1:1101:15181:56981","Cluster_363",700,0,0,13,23,0,11,0,0,107,67,0,0,0,0,3,10,0,0,0,0,0,8,101,114,0,0,0,0,1,11,114,54,12,0,0,0,16,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Bergeyella;Bergeyella zoohelcum","AB681029.1.1453","95.09","100.0","0.0",489,"HISEQ:502:H37M3BCXY:1:1101:12890:5524","Cluster_415",508,0,0,38,32,0,0,0,0,0,0,0,0,0,0,88,91,0,0,0,0,0,0,0,0,96,91,0,0,0,0,14,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;unknown species","GQ348810.1.1400","99.8","100.0","0.0",505,"HISEQ:502:H37M3BCXY:1:1113:10182:9430","Cluster_414",344,0,0,2,1,0,0,110,135,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,5,11,13,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;unknown species","HM238113.1.1445","95.23","100.0","0.0",482,"HISEQ:502:H37M3BCXY:1:1101:18132:9607","Cluster_418",378,17,0,1,2,8,14,8,4,0,0,0,0,17,49,10,2,40,48,32,40,10,5,1,5,0,0,0,0,6,0,0,0,0,0,3,0,0,11,3,0,0,5,0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus ruminis ATCC 27782","CP003032.1947545.1949071","100.0","100.0","0.0",511,"HISEQ:502:H37M3BCXY:1:1104:11608:52102","Cluster_396",282,0,0,5,3,0,0,0,0,1,0,0,7,0,0,0,0,8,4,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140,106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli","LM995670.34435.35956","100.0","100.0","0.0",490,"HISEQ:502:H37M3BCXY:1:1101:12854:5011","Cluster_390",519,0,0,153,158,0,0,0,0,0,0,0,0,10,14,0,0,0,0,1,2,0,0,0,3,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,30,35,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,43,24,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"Bacteria;Firmicutes;Bacilli;Bacillales;Family XII;unknown genus;unknown species","EU466607.1.1414","99.0","100.0","0.0",500,"HISEQ:502:H37M3BCXY:1:1103:6319:34402","Cluster_392",743,0,0,1,0,6,8,5,2,38,20,12,0,29,0,2,5,0,4,3,0,1,0,27,11,0,6,0,0,1,1,66,86,0,0,5,4,143,134,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;unknown species","AY953177.1.1407","99.17","100.0","0.0",482,"HISEQ:502:H37M3BCXY:1:1115:3879:6020","Cluster_398",493,0,6,1,0,7,1,0,4,26,32,12,34,0,0,30,52,13,8,0,4,7,0,4,0,2,0,0,5,69,40,0,42,0,23,7,9,9,0,4,0,0,0,3,10,0,0,0,0,12,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae RC9 gut group;unknown species","AB494922.1.1516","99.17","100.0","0.0",484,"HISEQ:502:H37M3BCXY:1:1112:7409:5474","Cluster_198",765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Jeotgalicoccus;Jeotgalicoccus psychrophilus","AY028926.1.1507","99.0","100.0","0.0",498,"HISEQ:502:H37M3BCXY:1:1116:14365:71808","Cluster_199",1392,31,13,1,2,1,18,20,30,76,49,0,0,31,85,25,8,27,28,3,11,9,6,24,17,5,0,8,3,60,38,18,15,0,0,2,1,27,19,18,2,4,6,18,2,0,4,0,3,16,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,245,239,21,14,0,0,8,64,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus gallolyticus","AF459431.1.1539","100.0","100.0","0.0",497,"HISEQ:502:H37M3BCXY:1:1103:11133:6806","Cluster_138",1025,4,0,36,26,7,3,0,0,0,0,0,0,0,14,0,0,0,0,5,5,25,19,5,0,0,1,0,0,0,0,0,7,57,70,7,0,1,0,0,0,0,0,0,0,0,0,395,296,0,0,0,0,0,0,2,0,0,0,0,36,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium 1;unknown species","AB559590.1.1517","98.73","100.0","0.0",472,"HISEQ:502:H37M3BCXY:1:1101:9717:71073","Cluster_139",2666,41,36,34,32,34,45,162,160,39,67,0,5,307,157,6,8,3,24,5,1,137,113,99,146,9,26,0,7,51,46,81,178,93,91,2,2,73,101,3,8,1,4,0,0,0,12,3,5,0,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,83,42,1,4,0,0,0,0,6,0,14,2,0,0,43,0,0,1,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Intestinibacter;unknown species","FJ681620.1.1410","100.0","100.0","0.0",450,"HISEQ:502:H37M3BCXY:1:1105:15184:4782","Cluster_130",1719,6,20,7,6,18,14,15,0,57,0,1,0,14,1,5,12,23,10,9,8,12,7,34,33,34,20,0,7,71,97,195,100,288,117,9,11,117,58,40,0,9,5,66,93,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,28,0,0,0,0,0,9,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Family XI;Peptoniphilus;unknown species","JN253635.1.1490","100.0","100.0","0.0",482,"HISEQ:502:H37M3BCXY:1:1202:19938:2123","Cluster_131",1114,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78,106,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0,0,409,382,0,0,0,0
"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;unknown species","HM822532.1.1354","100.0","100.0","0.0",482,"HISEQ:502:H37M3BCXY:1:2113:2851:11303","Cluster_133",1713,11,25,0,0,7,38,0,4,87,80,20,0,0,0,0,6,29,35,79,112,8,13,101,97,21,55,2,15,0,20,35,20,112,150,34,21,178,113,22,0,1,0,46,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,16,4,0,0,0,0,0,0,0,3,0,0,1,0,2,2,27,32,0,0,0,0,0,0,0,0,0,0
"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp.","FN868941.1.1407","99.77","100.0","0.0",435,"HISEQ:502:H37M3BCXY:1:1102:11421:34043","Cluster_134",1869,8,70,10,15,2,3,5,0,28,16,57,70,0,0,69,29,2,10,12,21,41,57,109,51,85,111,0,0,14,4,36,12,0,0,7,4,213,221,17,8,4,0,95,163,12,8,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,5,4,4,0,0,7,0,3,0,0,0,1,1,0,14,0,0,0,0,6,42,0,0,0,0,53,16
"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Chryseobacterium;Chryseobacterium taichungense","JX042458.1.1450","97.29","100.0","0.0",479,"HISEQ:502:H37M3BCXY:1:1207:19334:72432","Cluster_135",1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,636,560,0,0,0,0,0,0,0,0
"Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces tempisquensis","KF954543.1.1495","100.0","100.0","0.0",464,"HISEQ:502:H37M3BCXY:1:1114:16956:61299","Cluster_136",1215,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,5,0,4,0,0,0,0,7,0,1,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,33,0,23,19,0,11,34,11,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,532,461
"Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Caryophanon;Caryophanon tenue","AJ491303.1.1524","99.8","100.0","0.0",502,"HISEQ:502:H37M3BCXY:1:1101:9722:34818","Cluster_137",1702,61,0,6,8,20,17,0,15,81,36,30,58,15,33,42,28,15,7,14,21,9,20,23,45,56,46,0,1,33,49,233,278,10,20,42,27,91,107,24,13,11,5,6,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Aquamicrobium;unknown species","HQ183831.1.1447","99.07","100.0","0.0",431,"HISEQ:502:H37M3BCXY:1:2212:7733:52611","Cluster_522",601,0,12,0,2,7,4,0,6,0,0,0,0,0,9,0,0,8,0,11,25,27,14,8,7,0,10,0,0,85,75,167,44,10,14,4,6,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Caryophanon;Caryophanon latum","AJ491302.1.1509","99.8","98.8071570577","0.0",497,"HISEQ:502:H37M3BCXY:1:1108:8847:85850","Cluster_196",994,0,9,2,0,0,0,0,0,13,27,49,34,0,13,127,158,9,11,0,1,7,4,13,4,1,3,0,4,0,27,8,33,6,0,192,140,22,10,0,0,0,0,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Jeotgalicoccus;unknown species","FJ674451.1.1406","99.4","100.0","0.0",498,"HISEQ:502:H37M3BCXY:1:2102:16189:21326","Cluster_482",383,0,0,1,2,0,19,0,0,0,0,0,0,0,0,0,0,112,137,3,4,6,5,27,18,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Bacteria;Firmicutes;Bacilli;Bacillales;Family XI;Gemella;unknown species","EU939415.1.1523","97.6","100.0","0.0",501,"HISEQ:502:H37M3BCXY:1:1204:10723:29256","Cluster_483",490,10,0,0,3,6,2,0,0,23,2,0,0,0,14,9,3,82,57,5,2,1,7,14,1,0,0,0,5,9,4,0,11,0,0,4,1,5,8,8,12,6,11,0,37,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Pantoea;Pantoea agglomerans","JNGC01000001.3391644.3393176","100.0","100.0","0.0",488,"HISEQ:502:H37M3BCXY:1:1101:7583:45417","Cluster_485",358,0,0,39,39,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,1,1,0,7,0,4,1,0,0,0,0,0,0,2,2,0,0,5,5,0,0,0,0,104,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Propioniciclava;unknown species","FJ672605.1.1376","99.78","100.0","0.0",464,"HISEQ:502:H37M3BCXY:1:1205:13141:46777","Cluster_197",1141,0,0,1,2,0,11,0,0,0,25,0,6,50,90,0,0,14,7,9,14,0,0,0,0,8,20,0,3,426,392,0,0,0,0,3,6,11,17,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus vitulinus","KC429649.1.1521","100.0","100.0","0.0",498,"HISEQ:502:H37M3BCXY:1:1114:18464:11461","Cluster_58",5076,0,22,716,758,0,0,0,5,16,0,17,0,161,148,63,49,5,0,31,17,94,86,173,201,12,8,0,0,31,35,26,32,0,0,6,15,16,9,45,45,70,68,1025,978,0,15,0,1,0,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,2,0,0,0,0,1,0,0,0,6,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
